7.2158 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'study_word': 'mouse', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
7.2308 	EXP 	StudyText: autoDraw = False
7.2308 	EXP 	Studyslider: autoDraw = False
7.2308 	EXP 	StudyText: height = np.float64(0.05)
7.2308 	EXP 	StudyText: height = np.float64(0.05)
7.2308 	EXP 	StudyText: height = np.float64(0.05)
7.2308 	EXP 	StudyText: text = 'mouse'
7.2308 	EXP 	Studyslider: markerPos = None
7.2308 	EXP 	Studyslider: markerPos = None
7.2308 	EXP 	StudyText: autoDraw = True
7.2308 	EXP 	Studyslider: autoDraw = True
7.8061 	DATA 	Mouse: Left button down, pos=(357,248)
7.8308 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.8479 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.8644 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.8812 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.8980 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.9143 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.9309 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.9478 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.9642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.9809 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
7.9976 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.0145 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.0313 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.0333 	DATA 	Mouse:  Left button up, pos=(357,248)
8.0476 	EXP 	Studyslider: markerPos = np.int64(1)
8.0489 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'study_word': 'police', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
8.0641 	EXP 	StudyText: autoDraw = False
8.0641 	EXP 	Studyslider: autoDraw = False
8.0641 	EXP 	StudyText: height = np.float64(0.05)
8.0641 	EXP 	StudyText: height = np.float64(0.05)
8.0641 	EXP 	StudyText: height = np.float64(0.05)
8.0641 	EXP 	StudyText: text = 'police'
8.0641 	EXP 	Studyslider: markerPos = None
8.0641 	EXP 	Studyslider: markerPos = None
8.0641 	EXP 	StudyText: autoDraw = True
8.0641 	EXP 	Studyslider: autoDraw = True
8.4827 	DATA 	Mouse: Left button down, pos=(357,248)
8.4981 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.5143 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.5310 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.5477 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.5643 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.5811 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.5976 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.6141 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.6309 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.6479 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.6645 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.6809 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.6979 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.7079 	DATA 	Mouse:  Left button up, pos=(357,248)
8.7145 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
8.7313 	EXP 	Studyslider: markerPos = np.int64(1)
8.7325 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'study_word': 'keys', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
8.7477 	EXP 	StudyText: autoDraw = False
8.7477 	EXP 	Studyslider: autoDraw = False
8.7477 	EXP 	StudyText: height = np.float64(0.05)
8.7477 	EXP 	StudyText: height = np.float64(0.05)
8.7477 	EXP 	StudyText: height = np.float64(0.05)
8.7477 	EXP 	StudyText: text = 'keys'
8.7477 	EXP 	Studyslider: markerPos = None
8.7477 	EXP 	Studyslider: markerPos = None
8.7477 	EXP 	StudyText: autoDraw = True
8.7477 	EXP 	Studyslider: autoDraw = True
9.1661 	DATA 	Mouse: Left button down, pos=(357,248)
9.1810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.1978 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.2142 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.2309 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.2478 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.2642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.2810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.2978 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.3146 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.3312 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.3477 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.3642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.3812 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.3910 	DATA 	Mouse:  Left button up, pos=(357,248)
9.3977 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.4144 	EXP 	Studyslider: markerPos = np.int64(1)
9.4159 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'study_word': 'cruise', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
9.4307 	EXP 	StudyText: autoDraw = False
9.4307 	EXP 	Studyslider: autoDraw = False
9.4307 	EXP 	StudyText: height = np.float64(0.05)
9.4307 	EXP 	StudyText: height = np.float64(0.05)
9.4307 	EXP 	StudyText: height = np.float64(0.05)
9.4307 	EXP 	StudyText: text = 'cruise'
9.4307 	EXP 	Studyslider: markerPos = None
9.4307 	EXP 	Studyslider: markerPos = None
9.4307 	EXP 	StudyText: autoDraw = True
9.4307 	EXP 	Studyslider: autoDraw = True
9.8324 	DATA 	Mouse: Left button down, pos=(357,248)
9.8479 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.8645 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.8810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.8977 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.9143 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.9312 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.9482 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.9642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.9809 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
9.9977 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.0142 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.0310 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.0476 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.0567 	DATA 	Mouse:  Left button up, pos=(357,248)
10.0642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.0811 	EXP 	Studyslider: markerPos = np.int64(1)
10.0825 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'study_word': 'cushion', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
10.0983 	EXP 	StudyText: autoDraw = False
10.0983 	EXP 	Studyslider: autoDraw = False
10.0983 	EXP 	StudyText: height = np.float64(0.05)
10.0983 	EXP 	StudyText: height = np.float64(0.05)
10.0983 	EXP 	StudyText: height = np.float64(0.05)
10.0983 	EXP 	StudyText: text = 'cushion'
10.0983 	EXP 	Studyslider: markerPos = None
10.0983 	EXP 	Studyslider: markerPos = None
10.0983 	EXP 	StudyText: autoDraw = True
10.0983 	EXP 	Studyslider: autoDraw = True
10.4841 	DATA 	Mouse: Left button down, pos=(357,248)
10.4976 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.5144 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.5312 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.5477 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.5642 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.5807 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.5974 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.6142 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.6311 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.6478 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.6646 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.6810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.6977 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.7144 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
10.7169 	DATA 	Mouse:  Left button up, pos=(357,248)
10.7311 	EXP 	Studyslider: markerPos = np.int64(1)
10.7324 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'study_word': 'laptop', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
10.7477 	EXP 	StudyText: autoDraw = False
10.7477 	EXP 	Studyslider: autoDraw = False
10.7477 	EXP 	StudyText: height = np.float64(0.05)
10.7477 	EXP 	StudyText: height = np.float64(0.05)
10.7477 	EXP 	StudyText: height = np.float64(0.05)
10.7477 	EXP 	StudyText: text = 'laptop'
10.7477 	EXP 	Studyslider: markerPos = None
10.7477 	EXP 	Studyslider: markerPos = None
10.7477 	EXP 	StudyText: autoDraw = True
10.7477 	EXP 	Studyslider: autoDraw = True
11.1553 	DATA 	Mouse: Left button down, pos=(357,248)
11.1813 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.1979 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.2145 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.2323 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.2478 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.2643 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.2810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.2978 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.3142 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.3310 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.3478 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.3644 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.3812 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.3837 	DATA 	Mouse:  Left button up, pos=(357,248)
11.3977 	EXP 	Studyslider: markerPos = np.int64(1)
11.3987 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'study_word': 'chart', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
11.4143 	EXP 	StudyText: autoDraw = False
11.4143 	EXP 	Studyslider: autoDraw = False
11.4143 	EXP 	StudyText: height = np.float64(0.05)
11.4143 	EXP 	StudyText: height = np.float64(0.05)
11.4143 	EXP 	StudyText: height = np.float64(0.05)
11.4143 	EXP 	StudyText: text = 'chart'
11.4143 	EXP 	Studyslider: markerPos = None
11.4143 	EXP 	Studyslider: markerPos = None
11.4143 	EXP 	StudyText: autoDraw = True
11.4143 	EXP 	Studyslider: autoDraw = True
11.8153 	DATA 	Mouse: Left button down, pos=(357,248)
11.8311 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.8476 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.8641 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.8810 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.8977 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.9146 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.9309 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
11.9476 	EXP 	Studyslider: markerPos = np.float64(0.9900000000000002)
