thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
167,0,167,[np.float64(0.08333333333333333)],[np.float64(0.14)],[1],[0],[0],[1.782523999998375],['target'],167,0,167,0,356.20007949999854,,5,356.1924388000007,356.20007949999854,356.20007949999854,0.01667509999970207,357.9758863999996,[np.float64(0.08333333333333333)],[np.float64(0.14)],[1],[0],[0],[1.782523999998375],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
168,0,168,[np.float64(-0.4766666666666667)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.821032699997886],['target'],168,0,168,0,357.9935507000009,,5,357.98851490000015,357.9935507000009,357.9935507000009,0.012410100000124658,359.8129552999999,[np.float64(-0.4766666666666667)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.821032699997886],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
169,0,169,[np.float64(-0.06333333333333334)],[np.float64(-0.30083333333333334)],[1],[0],[0],[1.5695249999989755],['target'],169,0,169,0,359.8469479999985,,10,359.83786060000057,359.8469479999985,359.8469479999985,0.02462809999997262,361.40845439999975,[np.float64(-0.06333333333333334)],[np.float64(-0.30083333333333334)],[1],[0],[0],[1.5695249999989755],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
170,0,170,[np.float64(0.3375)],[np.float64(-0.12083333333333333)],[1],[0],[0],[2.170908399999462],['target'],170,0,170,0,361.4252454999987,,5,361.420051699999,361.4252454999987,361.4252454999987,0.01116589999946882,363.59212249999837,[np.float64(0.3375)],[np.float64(-0.12083333333333333)],[1],[0],[0],[2.170908399999462],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
171,0,171,[np.float64(0.2866666666666667)],[np.float64(-0.11416666666666667)],[1],[0],[0],[2.0953217999995104],['target'],171,0,171,0,363.6206759000015,,10,363.61208970000007,363.6206759000015,363.6206759000015,0.019724600002518855,365.708174899999,[np.float64(0.2866666666666667)],[np.float64(-0.11416666666666667)],[1],[0],[0],[2.0953217999995104],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
172,0,172,[np.float64(-0.085)],[np.float64(-0.11666666666666667)],[1],[0],[0],[10.523613000001205],['target'],172,0,172,0,365.7432168000014,,10,365.73365470000135,365.7432168000014,365.7432168000014,0.025248300000384916,376.2580573999985,[np.float64(-0.085)],[np.float64(-0.11666666666666667)],[1],[0],[0],[10.523613000001205],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
173,0,173,[np.float64(0.10666666666666667)],[np.float64(-0.09083333333333334)],[1],[0],[0],[2.2396179999996093],['target'],173,0,173,0,376.2796085000009,,5,376.2694601000003,376.2796085000009,376.2796085000009,0.011215399998036446,378.5101061999994,[np.float64(0.10666666666666667)],[np.float64(-0.09083333333333334)],[1],[0],[0],[2.2396179999996093],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
174,0,174,[np.float64(-0.4875)],[np.float64(-0.12916666666666668)],[1],[0],[0],[1.801495600000635],['target'],174,0,174,0,378.52933660000053,,5,378.5236722000009,378.52933660000053,378.52933660000053,0.01330239999879268,380.3261543000008,[np.float64(-0.4875)],[np.float64(-0.12916666666666668)],[1],[0],[0],[1.801495600000635],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
175,0,175,[np.float64(0.12)],[np.float64(0.12333333333333334)],[1],[0],[0],[1.9074695999988762],['target'],175,0,175,0,380.36073739999847,,10,380.3502068000016,380.36073739999847,380.36073739999847,0.023669099999096943,382.2585727000005,[np.float64(0.12)],[np.float64(0.12333333333333334)],[1],[0],[0],[1.9074695999988762],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
176,0,176,[np.float64(-0.2075)],[np.float64(0.09916666666666667)],[1],[0],[0],[4.257845500000258],['target'],176,0,176,0,382.2919253,,10,382.28285440000036,382.2919253,382.2919253,0.02401309999913792,386.5416671999992,[np.float64(-0.2075)],[np.float64(0.09916666666666667)],[1],[0],[0],[4.257845500000258],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
177,0,177,[np.float64(-0.125)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.8283765999985917],['target'],177,0,177,0,386.57144459999836,,10,386.56221300000107,386.57144459999836,386.57144459999836,0.02023380000173347,388.39174099999946,[np.float64(-0.125)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.8283765999985917],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
178,0,178,[np.float64(0.4075)],[np.float64(-0.42333333333333334)],[1],[0],[0],[2.0191773000005924],['target'],178,0,178,0,388.41015680000055,,5,388.4047132000014,388.41015680000055,388.41015680000055,0.012695900000835536,390.42447879999963,[np.float64(0.4075)],[np.float64(-0.42333333333333334)],[1],[0],[0],[2.0191773000005924],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
179,0,179,[np.float64(-0.17333333333333334)],[np.float64(-0.375)],[1],[0],[0],[1.407412699998531],['target'],179,0,179,0,390.4392646999986,,5,390.4338150000003,390.4392646999986,390.4392646999986,0.00918679999813321,391.84218229999897,[np.float64(-0.17333333333333334)],[np.float64(-0.375)],[1],[0],[0],[1.407412699998531],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
180,0,180,[np.float64(0.23833333333333334)],[np.float64(-0.4225)],[1],[0],[0],[2.6673966999987897],['target'],180,0,180,0,391.8885756999989,,10,391.87256010000056,391.8885756999989,391.8885756999989,0.030025100000784732,394.5405224999995,[np.float64(0.23833333333333334)],[np.float64(-0.4225)],[1],[0],[0],[2.6673966999987897],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
181,0,181,[np.float64(0.2425)],[np.float64(-0.455)],[1],[0],[0],[1.8901820000028238],['target'],181,0,181,0,394.5556338999995,,5,394.5495210000008,394.5556338999995,394.5556338999995,0.008811499999865191,396.44051749999926,[np.float64(0.2425)],[np.float64(-0.455)],[1],[0],[0],[1.8901820000028238],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
182,0,182,[np.float64(-0.20916666666666667)],[np.float64(0.39)],[1],[0],[0],[1.8870991000003414],['target'],182,0,182,0,396.4588939999994,,5,396.4534758000009,396.4588939999994,396.4588939999994,0.012769799999659881,398.3412711000019,[np.float64(-0.20916666666666667)],[np.float64(0.39)],[1],[0],[0],[1.8870991000003414],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
183,0,183,[np.float64(-0.3358333333333333)],[np.float64(-0.205)],[1],[0],[0],[2.168034999998781],['target'],183,0,183,0,398.38361689999874,,10,398.3713280000011,398.38361689999874,398.38361689999874,0.029874199997721007,400.5397918000017,[np.float64(-0.3358333333333333)],[np.float64(-0.205)],[1],[0],[0],[2.168034999998781],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
184,0,184,[np.float64(0.46)],[np.float64(0.3491666666666667)],[1],[0],[0],[2.074341399998957],['target'],184,0,184,0,400.55473490000077,,5,400.5491734999996,400.55473490000077,400.55473490000077,0.00926410000101896,402.6244852000018,[np.float64(0.46)],[np.float64(0.3491666666666667)],[1],[0],[0],[2.074341399998957],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
185,0,185,[np.float64(0.385)],[np.float64(0.0275)],[1],[0],[0],[2.0688633999998274],['target'],185,0,185,0,402.64274690000093,,5,402.63718589999917,402.64274690000093,402.64274690000093,0.012488000000303145,404.7065795999988,[np.float64(0.385)],[np.float64(0.0275)],[1],[0],[0],[2.0688633999998274],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
186,0,186,[np.float64(0.16)],[np.float64(-0.028333333333333332)],[1],[0],[0],[2.0099330000011832],['target'],186,0,186,0,404.7390842999994,,10,404.7294999000005,404.7390842999994,404.7390842999994,0.022820099999080412,406.7404884999996,[np.float64(0.16)],[np.float64(-0.028333333333333332)],[1],[0],[0],[2.0099330000011832],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
187,0,187,[np.float64(-0.38333333333333336)],[np.float64(0.5)],[1],[0],[0],[2.5807678999990458],[None],187,0,187,0,406.76866470000095,,10,406.7598844999993,406.76866470000095,406.76866470000095,0.019215199998143362,409.3417851999984,[np.float64(-0.38333333333333336)],[np.float64(0.5)],[1],[0],[0],[2.5807678999990458],[None],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
188,0,188,[np.float64(0.3908333333333333)],[np.float64(0.4525)],[1],[0],[0],[2.669198999999935],['target'],188,0,188,0,409.3591574999991,,5,409.3536924,409.3591574999991,409.3591574999991,0.01168129999859957,412.0236155999992,[np.float64(0.3908333333333333)],[np.float64(0.4525)],[1],[0],[0],[2.669198999999935],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
189,0,189,[np.float64(0.03)],[np.float64(-0.21583333333333332)],[1],[0],[0],[2.0713633000013942],['target'],189,0,189,0,412.0416581999998,,5,412.0356446000005,412.0416581999998,412.0416581999998,0.011759699998947326,414.1082857000001,[np.float64(0.03)],[np.float64(-0.21583333333333332)],[1],[0],[0],[2.0713633000013942],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
190,0,190,[np.float64(0.42)],[np.float64(-0.32166666666666666)],[1],[0],[0],[2.9110925999993924],['target'],190,0,190,0,414.13750660000005,,10,414.12869489999866,414.13750660000005,414.13750660000005,0.020193799999105977,417.0408318000009,[np.float64(0.42)],[np.float64(-0.32166666666666666)],[1],[0],[0],[2.9110925999993924],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
191,0,191,[np.float64(0.20916666666666667)],[np.float64(0.2875)],[1],[0],[0],[2.0200812999974005],['target'],191,0,191,0,417.0599994000004,,5,417.05414910000036,417.0599994000004,417.0599994000004,0.013065800001641037,419.07506809999904,[np.float64(0.20916666666666667)],[np.float64(0.2875)],[1],[0],[0],[2.0200812999974005],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
192,0,192,[np.float64(0.4841666666666667)],[np.float64(-0.455)],[1],[0],[0],[4.260071899996547],['target'],192,0,192,0,419.1044413999989,,10,419.0958790000004,419.1044413999989,419.1044413999989,0.02063320000161184,423.3566154,[np.float64(0.4841666666666667)],[np.float64(-0.455)],[1],[0],[0],[4.260071899996547],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
193,0,193,[np.float64(-0.22416666666666665)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.5571075000007113],['target'],193,0,193,0,423.37238100000104,,5,423.36702650000007,423.37238100000104,423.37238100000104,0.010255199998937314,424.9252659999984,[np.float64(-0.22416666666666665)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.5571075000007113],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
194,0,194,[np.float64(-0.3908333333333333)],[np.float64(0.1775)],[1],[0],[0],[1.9041447999989032],['target'],194,0,194,0,424.9420444999996,,5,424.9363008,424.9420444999996,424.9420444999996,0.010848300000361633,426.8422833000004,[np.float64(-0.3908333333333333)],[np.float64(0.1775)],[1],[0],[0],[1.9041447999989032],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
195,0,195,[np.float64(-0.06833333333333333)],[np.float64(0.19166666666666668)],[1],[0],[0],[1.643550699998741],['target'],195,0,195,0,426.8726573999993,,10,426.8635009999998,426.8726573999993,426.8726573999993,0.020930000002408633,428.5081643000012,[np.float64(-0.06833333333333333)],[np.float64(0.19166666666666668)],[1],[0],[0],[1.643550699998741],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
196,0,196,[np.float64(0.08833333333333333)],[np.float64(0.27416666666666667)],[1],[0],[0],[1.6942760000019916],['target'],196,0,196,0,428.5374515000003,,10,428.52908540000135,428.5374515000003,428.5374515000003,0.020636900000681635,430.2245667999996,[np.float64(0.08833333333333333)],[np.float64(0.27416666666666667)],[1],[0],[0],[1.6942760000019916],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
197,0,197,[np.float64(-0.07)],[np.float64(0.49833333333333335)],[1],[0],[0],[4.459534499997972],['target'],197,0,197,0,430.2561566000004,,10,430.2467438999993,430.2561566000004,430.2561566000004,0.021859099997527665,434.70683519999875,[np.float64(-0.07)],[np.float64(0.49833333333333335)],[1],[0],[0],[4.459534499997972],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
198,0,198,[np.float64(-0.4583333333333333)],[np.float64(-0.0375)],[1],[0],[0],[1.7495898000015586],['target'],198,0,198,0,434.7299991,,5,434.7230849000007,434.7299991,434.7299991,0.016076500000053784,436.47320150000087,[np.float64(-0.4583333333333333)],[np.float64(-0.0375)],[1],[0],[0],[1.7495898000015586],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
199,0,199,[np.float64(0.035833333333333335)],[np.float64(0.16166666666666665)],[1],[0],[0],[2.51392130000022],['target'],199,0,199,0,436.50009800000043,,10,436.4921777999989,436.50009800000043,436.50009800000043,0.01883079999970505,439.00718739999866,[np.float64(0.035833333333333335)],[np.float64(0.16166666666666665)],[1],[0],[0],[2.51392130000022],['target'],p1,001,2025-09-30_21h01.25.504,04102024_3.0_Visual Search Task,,2025.1.1,60.10131880246621,2025-09-30 21h01.43.222909 +0530,
